Date,AQI,Carbon monoxide,Sulfur dioxide,Nitrogen dioxide (NO2),Ozone,PM2.5 - Local Conditions,Outdoor Temperature
2020-02-26,57.714285714285715,0.27282066666666666,0.223846,23.447361166666667,0.028003,9.493116,45.71875
2020-02-27,44.42857142857143,0.15161716666666666,0.1791668333333333,9.408333333333333,0.0328894,2.361654142857143,39.804167
2020-02-28,46.142857142857146,0.20694916666666666,0.3284723333333333,11.554861166666667,0.0308234,6.925241666666667,35.2166665
2020-02-29,41.857142857142854,0.17572583333333336,0.2520831666666667,8.144444333333334,0.030911666666666667,3.7604166666666665,30.854167
2020-03-01,49.57142857142857,0.24396666666666667,0.36527766666666667,14.297162833333333,0.023107666666666665,5.37483,34.914583
2020-03-02,64.57142857142857,0.37877283333333334,0.5153051666666667,24.899622833333336,0.032223499999999995,13.152083166666666,47.822916500000005
2020-03-03,59.285714285714285,0.31278883333333335,0.3722585,22.93383833333333,0.0250785,12.300966166666667,52.6541665
2020-03-04,43.57142857142857,0.17328766666666665,0.21241866666666664,9.848897166666667,0.0334705,3.9312925714285716,50.55625
2020-03-05,48.42857142857143,0.24291033333333334,0.29602266666666666,14.804861166666667,0.023264833333333332,4.9084595,44.7270835
2020-03-06,54.57142857142857,0.34197533333333335,0.2965275,22.458472333333333,0.029431166666666665,6.6180555,41.302083
2020-03-07,40.142857142857146,0.22495116666666667,0.21944450000000001,8.818055666666666,0.033196,3.579285714285714,40.760416500000005
2020-03-08,43.142857142857146,0.3049266666666667,0.40612933333333334,14.822242166666667,0.02923516666666667,5.6804293333333336,47.591667
2020-03-09,55.857142857142854,0.3516748333333333,0.5754281666666666,22.514444666666666,0.0301815,10.106582166666668,58.445833
2020-03-10,53.57142857142857,0.3154795,0.40763883333333334,17.753728166666665,0.030199999999999998,9.44375,60.7854165
2020-03-11,46.857142857142854,0.308135,0.3765783333333333,20.2457235,0.016094,5.351126833333333,50.225
2020-03-12,57.57142857142857,0.442507,0.5409721666666667,27.7723215,0.02651116666666667,9.381944333333333,45.4645835
2020-03-13,52.714285714285715,0.2641131666666667,0.19400266666666668,14.4381945,0.036637,6.453728000000001,56.410416999999995
2020-03-14,39.285714285714285,0.1688425,0.16856966666666665,6.6026785,0.034730000000000004,3.679788,48.5666665
2020-03-15,40.857142857142854,0.17808166666666667,0.196528,7.404900666666666,0.03589216666666667,3.8278156666666665,46.302083499999995
2020-03-16,41.714285714285715,0.232256,0.21999066666666667,12.106250000000001,0.034861333333333334,5.009722333333333,38.7479165
2020-03-17,51.57142857142857,0.32195083333333335,0.21875,17.228472166666666,0.02391183333333333,6.6760265,47.520833499999995
2020-03-18,49.42857142857143,0.29027733333333333,0.3833333333333333,16.184722333333333,0.03319366666666667,6.592559333333334,47.0979165
2020-03-19,54.142857142857146,0.330797,0.26583300000000004,18.834027666666667,0.022553,5.988889,46.791667
2020-03-20,63.285714285714285,0.36329883333333335,0.33082283333333334,16.698450833333336,0.027485833333333334,12.016090666666665,59.2479165
2020-03-21,41.285714285714285,0.21826216666666665,0.15347233333333332,5.069444333333333,0.037598,3.6879085000000003,47.614583499999995
2020-03-22,42.285714285714285,0.21769516666666666,0.223611,6.7075396666666665,0.038440999999999996,5.173690333333333,37.8166665
2020-03-23,38.142857142857146,0.29290483333333334,0.25284100000000004,13.1041665,0.028573166666666667,3.7456495000000003,38.325
2020-03-24,39.42857142857143,0.308499,0.329861,11.975,0.03311766666666666,4.066284666666667,44.458333499999995
2020-03-25,42.857142857142854,0.307163,0.23347216666666668,13.2479165,0.029284166666666667,6.114027833333334,42.40625
2020-03-26,47.714285714285715,0.37402466666666667,0.33472233333333334,17.9316155,0.02875483333333333,6.7666664999999995,46.56875
2020-03-27,46.714285714285715,0.32745383333333333,0.34999983333333334,15.5291665,0.030617666666666668,6.780833200000001,57.489583
2020-03-28,49.714285714285715,0.33683616666666666,0.2173611666666667,14.208333333333334,0.03285283333333334,5.1658332,47.747917
2020-03-29,43.57142857142857,0.30850333333333335,0.12916666666666668,7.549285666666667,0.036088166666666664,2.6016666,45.55
2020-03-30,51.285714285714285,0.41354033333333334,0.232101,18.386805499999998,0.022843166666666664,8.3675,46.166666500000005
2020-03-31,41.285714285714285,0.26284340000000006,0.2069445,13.4493055,0.032490333333333336,4.4341666,43.48125
2020-04-01,43.0,0.22207720000000003,0.226957,9.25625,0.037352833333333335,5.055,46.4458335
2020-04-02,41.0,0.18342640000000002,0.2631943333333333,6.590277666666666,0.037490166666666665,3.3099472,48.935417
2020-04-03,36.0,0.2037636,0.24027783333333333,6.047222166666667,0.02980416666666667,1.9916668000000002,49.4875
2020-04-04,40.0,0.23505120000000002,0.17013866666666666,7.341666666666666,0.03087266666666667,3.3838636,50.427083499999995
2020-04-05,57.0,0.3556054,0.3416668333333333,19.5705555,0.018147,10.9916666,52.5604165
2020-04-06,48.0,0.2572696,0.25483933333333336,11.907639000000001,0.03373533333333333,6.7912338000000005,55.8604165
2020-04-07,50.0,0.2419546,0.30833333333333335,14.627083166666665,0.034971166666666664,5.4925984,56.8145835
2020-04-08,56.0,0.23759300000000003,0.21085849999999998,13.510185333333334,0.036372666666666664,10.4716666,54.5708335
2020-04-09,43.0,0.1727726,0.20347200000000001,12.008333333333333,0.04011766666666667,6.171,50.8666665
2020-04-10,38.0,0.1515226,0.18125,5.022222166666666,0.03377466666666667,2.9672102,43.789583
2020-04-11,43.0,0.1743388,0.21319449999999998,7.336805666666667,0.0297745,4.1140152,47.3270835
2020-04-12,54.0,0.3203732,0.37702016666666666,14.923571333333333,0.044098,9.1375,53.15625
2020-04-13,46.0,0.2041694,0.1545675,7.173309166666667,0.03696066666666667,5.336314799999999,58.3791665
2020-04-14,43.0,0.16951560000000002,0.2482955,7.705952333333333,0.04053916666666667,3.57479175,51.791666500000005
2020-04-15,43.0,0.1460266,0.24141400000000002,8.055555499999999,0.038755000000000005,4.83749975,47.427083499999995
2020-04-16,40.0,0.1775122,0.24848499999999998,7.735416666666667,0.0359315,5.34770825,44.495833000000005
2020-04-17,52.0,0.2509266,0.28611133333333333,13.3631945,0.03741166666666667,8.26183725,43.177083499999995
2020-04-18,53.0,0.2672654,0.20972233333333334,12.501388999999998,0.02970566666666667,7.8322915,43.941666999999995
2020-04-19,52.0,0.24483739999999998,0.36319450000000003,11.34625,0.042049166666666665,8.034722333333333,52.3270835
2020-04-20,43.0,0.2435966,0.32027616666666664,12.8895835,0.03117666666666667,4.6499999999999995,52.2770835
2020-04-21,50.0,0.21580399999999997,0.23553716666666666,12.158750166666666,0.036598,6.4750000000000005,49.075
2020-04-22,40.0,0.19073579999999998,0.216288,7.407986,0.03517666666666667,3.2347223333333335,43.479166500000005
2020-04-23,52.0,0.2633708,0.38402783333333335,17.854466,0.02688233333333333,8.372916499999999,44.7958335
2020-04-24,52.0,0.3035354,0.18819450000000001,16.012499833333333,0.019343166666666665,6.93124975,46.479166500000005
2020-04-25,56.0,0.3889568,0.4312500000000001,17.84375,0.037186333333333335,8.82462125,53.2541665
2020-04-26,41.0,0.23193960000000002,0.23611116666666665,7.460099166666667,0.03638233333333333,4.675,47.327083
2020-04-27,38.0,0.22026659999999998,0.23280633333333334,7.618750166666666,0.030519666666666667,2.064357,44.48125
2020-04-28,44.0,0.213099,0.319742,12.926388833333334,0.027233666666666666,4.7023485,51.358143999999996
2020-04-29,55.0,0.2595902,0.2999366666666667,17.235,0.03596083333333334,8.28958325,50.43125
2020-04-30,52.0,0.1738412,0.15,8.748611,0.03769616666666666,8.4479165,55.7541665
2020-05-01,54.0,0.21302719999999997,0.204861,15.431944333333334,0.038490166666666666,4.669034,59.2020835
2020-05-02,40.0,0.1689198,0.2006945,5.459722166666666,0.03605883333333333,4.43638025,63.7354165
2020-05-03,52.0,0.2064048,0.27777766666666664,8.2963095,0.042313666666666666,8.1125,68.4020835
2020-05-04,44.0,0.14514359999999998,0.19651716666666666,7.2784355000000005,0.03375466666666667,4.366875,62.4375
2020-05-05,46.0,0.1623948,0.19046716666666666,9.4381945,0.034103,3.41857525,54.14375
2020-05-06,39.0,0.226435,0.2847223333333333,16.626893833333334,0.025833333333333333,6.11086325,49.14375
2020-05-07,45.0,0.174315,0.2506313333333334,10.188889,0.04246066666666667,4.773611,57.4083335
2020-05-08,40.0,0.21232540000000003,0.23345966666666665,13.344444333333334,0.029960833333333336,4.314141333333333,48.525
2020-05-09,31.0,0.16082400000000002,0.198611,4.334027666666667,0.027911666666666668,2.0897223333333335,40.529167
2020-05-10,46.0,0.1778584,0.34305566666666665,6.750357166666667,0.040509666666666666,5.208711999999999,52.916666500000005
2020-05-11,39.0,0.195851,0.25579666666666667,12.762189000000001,0.02906866666666667,4.83851,52.697916500000005
2020-05-12,44.0,0.1556482,0.18472233333333335,7.143403,0.039088333333333336,3.61178575,51.4958335
2020-05-13,47.0,0.1554694,0.24486816666666666,12.490972333333334,0.027478000000000002,5.304072,51.354166500000005
2020-05-14,52.0,0.2687234,0.4222221666666666,22.07886883333333,0.03714716666666667,7.649999749999999,58.016667
2020-05-15,64.0,0.22322759999999997,0.2965278333333333,12.4541665,0.0446765,12.50208325,71.5333335
2020-05-16,45.0,0.1957526,0.1916665,7.052777666666667,0.04053916666666667,5.253034250000001,68.9333335
2020-05-17,45.0,0.1601196,0.20624983333333333,5.5169445,0.03936283333333333,3.39624075,59.39375
2020-05-18,46.0,0.198268,0.259406,10.667361166666666,0.03981383333333333,4.469791750000001,60.3145835
2020-05-19,44.0,0.15743025,0.2853535,8.0419685,0.03402733333333333,5.3947915,59.5083335
2020-05-20,44.0,0.16054875,0.22389066666666668,9.028289333333333,0.031607833333333335,4.5926535,55.78125
2020-05-21,54.0,0.22938325,0.7222223333333333,14.264520333333332,0.024039333333333333,7.8845652,55.941666999999995
2020-05-22,55.0,0.2877265,0.32269733333333334,16.662499999999998,0.02633366666666667,7.937681,65.166667
2020-05-23,53.0,0.23797025,0.18541666666666667,9.932638833333334,0.03168633333333334,6.4382675,61.4666665
2020-05-24,46.0,0.227774,0.2090276666666667,5.7338095,0.030803999999999998,7.3791668,58.93125
2020-05-25,53.0,0.25021875,0.17815116666666667,8.688194333333334,0.022137333333333332,7.89375,61.4104165
2020-05-26,53.0,0.23246575,0.21269833333333335,13.263888833333333,0.019690166666666665,7.18210225,65.13125
2020-05-27,42.0,0.1891185,0.1978535,11.9280755,0.017607666666666667,4.2005362,65.8895835
2020-05-28,46.0,0.19101525,0.21388883333333333,12.397222333333334,0.012205833333333332,7.0102053333333325,67.664583
2020-05-29,51.0,0.184472,0.2006945,10.889583333333334,0.018039833333333335,8.295181,70.4854165
2020-05-30,49.0,0.212921,0.209028,6.6541665,0.03906833333333334,5.5861111999999995,73.67708350000001
2020-05-31,34.0,0.1224045,0.12247483333333332,2.7379961666666666,0.03193133333333333,3.1156746666666666,63.5958335
2020-06-01,41.0,0.18122625,0.22167866666666666,9.6520835,0.027912000000000003,4.1496596666666665,62.2020835
2020-06-02,52.0,0.28890925,0.47263883333333334,17.488998499999997,0.03884316666666667,7.215000000000001,68.2541665
2020-06-03,62.0,0.36837475,0.38232333333333335,14.481250000000001,0.03345,10.32395825,72.3708335
2020-06-04,97.0,0.37348275,0.40315666666666666,15.206249999999999,0.046304000000000005,9.41666675,76.4958335
2020-06-05,55.0,0.367083,0.3022726666666667,13.805555499999999,0.02711783333333333,9.644999799999999,73.19999999999999
2020-06-06,64.0,0.23082225,0.24728533333333336,8.277083166666667,0.04676466666666667,9.45870075,77.88541649999999
2020-06-07,38.0,0.15825475,0.17840916666666665,4.2923015,0.0263235,3.025,70.85
2020-06-08,41.0,0.21180125,0.28087466666666666,9.931628833333333,0.023364666666666662,4.664221,70.7666665
2020-06-09,112.0,0.28635225,0.4155933333333333,15.1875,0.05001983333333334,9.363889,78.7333335
2020-06-10,100.0,0.28298225,0.4350126666666667,14.279166833333335,0.035451,12.620833333333332,75.39375
2020-06-11,56.0,0.25594075,0.26811866666666667,10.936309333333334,0.023313666666666667,10.40520825,72.477083
2020-06-12,80.0,0.21779525,0.28175516666666667,9.6631945,0.04389200000000001,4.9174999999999995,77.9625
2020-06-13,51.0,0.13173525,0.19457083333333336,3.5131944999999996,0.029666666666666664,2.831060666666667,67.08541650000001
2020-06-14,44.0,0.14155325,0.22575733333333334,4.8555158333333335,0.026411666666666667,3.7458335000000003,63.79375
2020-06-15,44.0,0.18155025,0.33299249999999997,10.677777666666666,0.025245,5.50333325,66.7958335
2020-06-16,45.0,0.17675425,0.32468433333333335,11.653983833333333,0.027803833333333333,5.7139495,69.497917
2020-06-17,52.0,0.16515875,0.3209596666666667,10.026388833333334,0.020245,5.614861,68.7875
2020-06-18,41.0,0.163204,0.267361,9.596527666666667,0.014568666666666666,5.8268628,70.6229165
2020-06-19,47.0,0.1863066,0.2784723333333333,11.407639000000001,0.025931333333333334,5.961703,73.6854165
2020-06-20,74.0,0.24012279999999997,0.34027783333333333,12.331944333333333,0.03063716666666667,10.150060333333334,77.002083
2020-06-21,58.0,0.24203580000000002,0.3083335,9.038472166666667,0.027019500000000002,8.3033334,77.7979165
2020-06-22,90.0,0.21490879999999998,0.358604,11.3943055,0.03753366666666667,7.277954599999999,80.5916665
2020-06-23,93.0,0.23883159999999998,0.3218435,14.183194499999999,0.03984683333333333,10.938889000000001,78.45625000000001
2020-06-24,64.0,0.2070614,0.280324,10.502083333333333,0.038990000000000004,10.241,80.15
2020-06-25,87.0,0.20482360000000002,0.3437498333333333,13.6875,0.044284333333333335,8.1,78.289583
2020-06-26,108.0,0.21161219999999997,0.3277778333333333,13.083333333333334,0.044804000000000004,9.091123166666668,79.28958349999999
2020-06-27,73.0,0.3012686,0.3701388333333333,16.256250166666668,0.027049,13.356558000000001,77.8458335
2020-06-28,67.0,0.3174298,0.3597223333333333,9.976448333333334,0.03716666666666667,11.860476,80.11458350000001
2020-06-29,67.0,0.18331999999999998,0.23689616666666669,8.868055666666667,0.030499666666666665,7.8261775,77.4541665
2020-06-30,46.0,0.2095094,0.23090716666666666,13.062719166666668,0.028225666666666666,5.7550724,71.6402775
2020-07-01,71.0,0.29996483333333335,0.2793561666666667,18.03472216666667,0.03646066666666667,7.490217333333334,74.5875
2020-07-02,80.0,0.24980000000000002,0.3174215,12.565193166666667,0.029764666666666665,9.041720571428572,82.025
2020-07-03,93.0,0.2866705,0.3006946666666666,9.634027666666666,0.03251966666666667,14.049305500000001,81.075
2020-07-04,77.0,0.3800681666666666,0.4243055,5.936011833333333,0.035235333333333334,13.878502500000002,75.566667
2020-07-05,83.0,0.37071799999999994,0.3979165,9.4951904,0.03499016666666666,14.873214285714285,81.783333
2020-07-06,108.0,0.37004449999999994,0.45866549999999995,19.02348483333333,0.045254833333333334,14.211805499999999,81.420833
2020-07-07,58.0,0.18808133333333332,0.21319433333333335,9.023015833333334,0.027473,10.5291665,74.95
2020-07-08,79.0,0.2669938333333333,0.2562501666666666,13.266666666666666,0.01983333333333333,10.906547571428572,79.55
2020-07-09,87.0,0.227108,0.29684333333333335,9.774900666666666,0.018039333333333334,9.07,80.55
2020-07-10,60.0,0.16108433333333333,0.23750000000000002,6.949305666666667,0.016784333333333335,6.922222333333333,75.01249999999999
2020-07-11,47.0,0.23454416666666666,0.24652783333333336,7.6783334,0.030941,7.274094285714286,78.8104165
2020-07-12,52.0,0.184249,0.29305566666666666,4.8600714,0.039794333333333334,6.550329166666667,81.7541665
2020-07-13,87.0,0.20162100000000002,0.2714371666666667,8.9516668,0.035784333333333335,6.308489000000001,81.441667
2020-07-14,44.0,0.18813233333333335,0.22291666666666665,6.7734128333333326,0.025774666666666668,5.196842571428571,79.0645835
2020-07-15,49.0,0.244874,0.29791650000000003,8.397222333333334,0.030392166666666665,6.417103,74.76666700000001
2020-07-16,38.0,0.15524316666666668,0.22525266666666666,5.908333333333334,0.021795833333333334,4.857147166666667,73.17708350000001
2020-07-17,55.0,0.287667,0.26458333333333334,11.043822833333332,0.027342999999999996,7.292261857142857,76.52291650000001
2020-07-18,97.0,0.3171315,0.29375,10.65,0.0481412,9.511805666666667,82.8604165
2020-07-19,100.0,0.31013183333333333,0.3805555,7.4678968333333335,0.0486238,13.961805499999999,85.51041649999999
2020-07-20,133.0,0.261733,0.321407,10.018611,0.037721833333333336,11.935119,88.53125
2020-07-21,80.0,0.2830048333333333,0.38095233333333334,13.874275166666665,0.040362833333333334,7.959933500000001,85.320471
2020-07-22,112.0,0.3648456666666667,0.3444445,15.571528,0.046304000000000005,11.305227200000001,82.36666650000001
2020-07-23,61.0,0.3001495,0.25902783333333335,11.6414355,0.038951000000000006,8.701352714285715,81.102083
2020-07-24,52.0,0.3142915,0.27499999999999997,15.009027833333334,0.024803833333333334,7.835114833333333,77.30625
2020-07-25,90.0,0.3579105,0.3145831666666667,11.852777833333334,0.0430685,9.523611166666667,82.075
2020-07-26,80.0,0.2625071666666667,0.3458331666666667,7.067718166666666,0.04296083333333334,8.895238142857142,86.179167
2020-07-27,115.0,0.2799388333333333,0.43043800000000004,11.101608166666667,0.05261766666666667,12.582241999999999,88.2625
2020-07-28,108.0,0.19954016666666666,0.3875,10.5729165,0.0332025,10.973943333333333,86.95625
2020-07-29,84.0,0.21491366666666667,0.37041666666666667,15.799269,0.044284333333333335,9.426485428571429,83.8729165
2020-07-30,140.0,0.198659,0.4604166666666667,17.503472000000002,0.04891183333333333,10.990307999999999,85.379167
2020-07-31,61.0,0.22655516666666667,0.24463383333333333,17.065025333333335,0.033029499999999996,8.495289833333333,76.02083350000001
2020-08-01,90.0,0.25876166666666667,0.2944443333333333,12.972916833333334,0.049480500000000004,9.902380857142857,81.16875
2020-08-02,62.0,0.13664633333333334,0.2354166666666667,5.785297833333334,0.031607833333333335,11.436706333333333,82.57708299999999
2020-08-03,71.0,0.15271700000000002,0.280482,9.945707166666667,0.03311766666666666,7.768650666666667,82.72916649999999
2020-08-04,66.0,0.12878933333333334,0.21830799999999997,10.903935166666665,0.019921,11.372222166666667,77.42083299999999
2020-08-05,105.0,0.2686894,0.25176783333333336,12.054891399999999,0.040082400000000004,7.665640999999999,81.8
2020-08-06,80.0,0.4789306,0.3212258333333333,21.4586364,0.03224666666666667,10.9073068,76.8895835
2020-08-07,64.0,0.451638,0.2868055,18.575,0.03489183333333334,10.583333333333334,74.1229165
2020-08-08,52.0,0.36001120000000003,0.2763888333333333,11.1958332,0.029039333333333334,7.4858334,76.05625
2020-08-09,64.0,0.3126966,0.31388866666666665,8.0696904,0.040392166666666666,9.075833399999999,79.458333
2020-08-10,119.0,0.3206135,0.40276666666666666,11.663194500000001,0.04355883333333333,13.426666714285714,83.64375000000001
2020-08-11,64.0,0.29261016666666667,0.33194433333333334,11.974768333333335,0.031843166666666665,12.270833333333334,81.772917
2020-08-12,80.0,0.3565405,0.32961599999999996,16.162499999999998,0.034598833333333336,13.768888833333333,81.80416650000001
2020-08-13,64.0,0.3739465,0.34980166666666673,20.903571333333332,0.027774499999999997,11.870833285714285,77.2541665
2020-08-14,63.0,0.32313316666666664,0.35934350000000004,14.7618055,0.036146833333333336,11.9191585,79.604167
2020-08-15,59.0,0.273365,0.3631946666666666,8.2868055,0.029784333333333333,9.9569445,76.14583350000001
2020-08-16,49.0,0.18267750000000002,0.2701388333333334,4.688789666666667,0.018872666666666666,7.292261857142857,69.04791700000001
2020-08-17,51.0,0.25217616666666665,0.3831,12.013888666666666,0.032049,8.056099166666668,72.1520835
2020-08-18,67.0,0.2781978333333333,0.4173611666666666,15.223611166666666,0.028107833333333332,5.623172333333334,74.958333
2020-08-19,58.0,0.37725649999999994,0.49800666666666665,20.574621166666667,0.020689166666666665,9.157792142857144,71.61875
2020-08-20,49.0,0.2477635,0.441727,12.231389,0.03176466666666666,5.307989,72.9105075
2020-08-21,64.0,0.27559300000000003,0.4590276666666666,11.804861166666667,0.039843166666666666,9.5875,77.554167
2020-08-22,74.0,0.2404655,0.39722233333333334,8.776389,0.03698033333333333,9.874534142857144,81.3
2020-08-23,67.0,0.2782381666666667,0.3902776666666667,9.429186666666666,0.028274499999999998,9.472285333333334,79.75
2020-08-24,87.0,0.21451883333333335,0.4029121666666667,12.014839,0.042784333333333334,7.599457,83.45833350000001
2020-08-25,71.0,0.20393933333333333,0.32284033333333334,11.1269445,0.0354215,9.250931714285715,81.01875000000001
2020-08-26,33.0,0.15108766666666668,0.1125,8.554166833333333,0.021490333333333334,3.6213466666666663,73.4645835
2020-08-27,74.0,0.2755246666666667,0.20347249999999997,15.1979165,0.04006866666666666,11.208080833333334,79.2208335
2020-08-28,64.0,0.25712683333333336,0.17790416666666667,11.241666500000001,0.0337255,9.351082285714286,78.383333
2020-08-29,51.0,0.297909,0.1444445,8.290972333333334,0.026637333333333332,6.255681833333334,77.14791650000001
2020-08-30,52.0,0.22801066666666667,0.098611,5.598273833333334,0.0206765,3.023379666666667,73.8583335
2020-08-31,44.0,0.289784,0.2951643333333333,12.845833333333333,0.02324533333333333,3.9155279999999997,71.23125
2020-09-01,43.0,0.23146166666666668,0.17509933333333336,11.261616166666665,0.02310783333333333,5.095440833333334,72.36666650000001
2020-09-02,52.0,0.23778916666666663,0.13712116666666666,13.129860833333334,0.0204615,7.433333333333334,75.1229165
2020-09-03,77.0,0.27606099999999995,0.16180533333333333,12.522916666666667,0.036559,7.361904714285714,78.79374999999999
2020-09-04,58.0,0.3483416666666667,0.22569450000000002,11.677083333333334,0.029059,8.003794166666667,79.542262
2020-09-05,49.0,0.29557249999999996,0.2152778333333333,7.186805500000001,0.0345295,5.067813833333333,73.372917
2020-09-06,67.0,0.36187949999999997,0.325,9.117976166666667,0.045823499999999996,8.067261857142856,75.13541649999999
2020-09-07,55.0,0.414081,0.180306,8.186111166666667,0.0235195,5.849969833333334,74.4395835
2020-09-08,54.0,0.554147,0.2652778333333334,15.8473215,0.02289216666666667,6.7354555000000005,75.72708349999999
2020-09-09,55.0,0.40413816666666663,0.27582066666666666,15.965972166666665,0.021527166666666667,7.904761857142857,75.75833349999999
2020-09-10,53.0,0.21555233333333335,0.20099199999999998,13.724936833333333,0.014045666666666666,6.014522833333333,77.53125
2020-09-11,60.0,0.18541,0.11527799999999999,10.050073,0.024245,5.973232333333333,73.0895835
2020-09-12,34.0,0.15875,0.19444433333333333,6.858333166666667,0.021911666666666666,4.6875,66.34375
2020-09-13,44.0,0.16329966666666665,0.238889,6.638115166666666,0.023500000000000004,6.3950000000000005,71.13333349999999
2020-09-14,53.0,0.114201,0.08895200000000002,7.836458333333333,0.024499833333333332,7.441304333333332,71.4020835
2020-09-15,40.0,0.13475383333333332,0.15555549999999999,12.229861,0.01627433333333333,4.245962714285715,60.7
2020-09-16,46.0,0.154255,0.13775266666666666,15.754968166666666,0.023833166666666666,6.0484298333333335,66.4375
2020-09-17,55.0,0.24496949999999998,0.1835608333333333,18.12527783333333,0.021255,8.2661666,69.94583349999999
2020-09-18,57.0,0.13970366666666667,0.09513900000000002,6.662916833333334,0.026460833333333333,6.638961,65.660833
2020-09-19,43.0,0.102839,0.11388883333333333,5.5381945,0.024245166666666665,3.6031833333333334,57.166666500000005
2020-09-20,45.0,0.11093616666666667,0.12222233333333334,5.951527666666666,0.021353,3.920707,57.3458335
2020-09-21,39.0,0.16441799999999998,0.17216449999999997,14.970138833333332,0.016862833333333334,4.491836714285714,58.2375
2020-09-22,44.0,0.14758716666666666,0.17013883333333332,14.549583333333333,0.031392166666666665,5.4177975,62.7791665
2020-09-23,60.0,0.2573805,0.2371825,18.873611166666667,0.026460166666666663,9.646135166666667,70.897917
2020-09-24,68.0,0.45563183333333335,0.3081351666666667,29.648611166666665,0.020794,14.493452428571429,71.8625
2020-09-25,80.0,0.5008528333333333,0.37638883333333334,26.462361166666668,0.03021566666666667,21.524366,70.73541700000001
2020-09-26,64.0,0.35347449999999997,0.24375,14.216666666666667,0.029333333333333333,12.191666666666668,70.29166649999999
2020-09-27,53.0,0.2554405,0.2166665,9.799444333333334,0.028039333333333333,6.253571428571428,73.0270835
2020-09-28,51.0,0.23014316666666668,0.13962566666666668,10.179545333333333,0.025214166666666666,5.972312666666666,72.1416665
2020-09-29,52.0,0.283013,0.18021833333333334,14.398548,0.01905583333333333,7.851841833333334,71.2
2020-09-30,55.0,0.185368,0.12352066666666667,9.020694333333333,0.025845399999999998,4.1333332857142855,66.6875
2020-10-01,46.0,0.2577201666666667,0.23740066666666668,15.177579666666666,0.023111000000000003,6.515972166666667,67.1125
2020-10-02,36.0,0.19212266666666666,0.14166666666666666,14.656692,0.019078333333333333,5.221950666666666,61.579167
2020-10-03,46.0,0.19953366666666664,0.15347216666666666,11.352083333333333,0.018215666666666668,5.371309571428571,60.4770835
2020-10-04,56.0,0.2520822,0.19166666666666665,11.123591333333332,0.02589216666666667,6.802931,60.079167
2020-10-05,44.0,0.25385460000000004,0.214081,16.399999833333332,0.02281483333333333,6.808544666666667,62.027083000000005
2020-10-06,57.0,0.2947034,0.22165400000000002,18.370138833333332,0.03322,8.391558428571429,64.64166700000001
2020-10-07,58.0,0.1908632,0.20879316666666667,12.009623,0.034417666666666666,9.764492833333334,67.1291665
2020-10-08,30.0,0.1365484,0.13819466666666666,9.298611,0.019386833333333336,2.818876,59.247917
2020-10-09,49.0,0.2989354,0.473115,18.513194333333335,0.028107833333333332,6.138509285714286,62.1583335
2020-10-10,55.0,0.2638468,0.2069443333333333,10.276388666666668,0.025205833333333334,8.683333333333334,66.76666700000001
2020-10-11,58.0,0.2636962,0.16041683333333334,7.088888999999999,0.026304166666666667,8.736616166666666,64.85833299999999
2020-10-12,30.0,0.21364619999999998,0.06652383333333334,8.852777666666666,0.023774666666666666,3.4261904285714286,53.8270835
2020-10-13,30.0,0.2432778,0.09791683333333333,10.2916665,0.014774666666666667,2.9770833333333333,57.1125
2020-10-14,54.0,0.333526,0.279686,19.809659166666666,0.016036333333333333,6.429847333333332,61.7125
2020-10-15,56.0,0.32934216666666666,0.1769571666666667,18.488674833333334,0.03631383333333333,7.833540428571429,64.85
2020-10-16,39.0,0.248493,0.07581516666666667,14.113194333333333,0.022107833333333337,4.230833333333333,57.2354165
2020-10-17,58.0,0.38804449999999996,0.16893116666666666,13.375694333333334,0.014186166666666666,5.788899833333333,53.6625
2020-10-18,65.0,0.5409445,0.286111,15.297202333333331,0.01887,8.973913,56.0875
2020-10-19,53.0,0.4032935,0.2964113333333333,19.913501166666666,0.0221375,8.201723666666666,59.9020835
2020-10-20,56.0,0.3980856666666666,0.14553566666666665,21.796527833333332,0.015529333333333334,7.808393833333334,64.3145835
2020-10-21,55.0,0.41550933333333334,0.16527783333333335,19.6000365,0.010441,6.0083332857142855,64.791667
2020-10-22,80.0,0.5611531666666667,0.22625016666666667,23.65944466666667,0.011329166666666668,16.348800333333333,67.102083
2020-10-23,63.0,0.3756791666666666,0.1444445,15.344444666666666,0.026215833333333338,8.4470652,65.66875
2020-10-24,48.0,0.2627606666666667,0.07152783333333333,7.970139,0.016754833333333333,4.535714285714286,62.6395835
2020-10-25,27.0,0.25217249999999997,0.07569450000000001,8.049027833333334,0.0195,3.4425,49.3270835
2020-10-26,55.0,0.4180176666666666,0.2137325,18.435714333333333,0.008529333333333333,7.969166599999999,55.6479165
2020-10-27,46.0,0.357096,0.14602266666666666,14.371527666666665,0.013768999999999998,4.285119,57.2
2020-10-28,41.0,0.432471,0.2700125,18.439243166666667,0.0026083333333333336,6.7125,55.8375
2020-10-29,41.0,0.3332848333333333,0.14985383333333333,14.654166666666667,0.0218235,3.9291666,51.493750000000006
2020-10-30,37.0,0.317379,0.17666659999999998,11.122221999999999,0.014058666666666665,2.850698714285714,41.260417
2020-10-31,53.0,0.36585133333333336,0.3053332,16.0180555,0.019382333333333335,7.691603499999999,41.99375
